#Field    ID    z    logM    logSFR   beta_obs   beta_obs_err   beta_SED    foiii    eoiii    EW_oiii_obs    fhb    ehb    fhanii    ehanii    EW_hanii_obs    fsii    esii    foii    eoii    AGN_flag   n_UV_filt   L_2800_sun_obs   L_2800_sun_SED
goodsn   09902   1.34520    9.94    1.02    -1.50     0.18   -1.66     9.74000e-17  1.95000e-17      128.000  7.35000e-17  2.01000e-17  1.06000e-16  1.26000e-17      177.000  3.67000e-17  1.12000e-17     -1.00000     -1.00000       0       6  2.37305e+10  2.34602e+10
goodsn   10109   1.45260    9.66    0.85    -1.50     0.19   -1.63     7.48000e-17  1.54000e-17      185.000  1.50000e-17  1.52000e-17  9.50000e-17  1.23000e-17      455.000  2.37000e-17  1.26000e-17     -1.00000     -1.00000       0       7  1.31270e+10  1.35137e+10
goodsn   10451   1.52180    8.79    0.18    -1.71     0.27   -1.77     6.37000e-17  7.63000e-18      778.000      0.00000  5.64000e-19  2.92000e-17  5.79000e-18      288.000     -1.00000     -1.00000     -1.00000     -1.00000       0       7  3.42746e+09  3.42181e+09
goodsn   10964   1.51130    9.19    0.22    -2.01     0.20   -2.19     7.60000e-17  1.21000e-17      521.000  3.08000e-18  1.00000e-17  3.56000e-17  8.39000e-18      752.000     -1.00000     -1.00000     -1.00000     -1.00000       0       7  5.87888e+09  5.84757e+09
goodsn   10996   1.30010    8.98    0.04    -1.77     0.26   -1.77     2.78000e-17  7.73000e-18      216.000  1.40000e-17  7.95000e-18  1.50000e-17  3.63000e-18      187.000  3.15000e-18  3.38000e-18     -1.00000     -1.00000       0       6  2.26413e+09  2.29164e+09
goodsn   11327   1.50760   10.44    1.33    -1.26     0.19   -1.23     1.56000e-17  6.98000e-18      28.4000  1.04000e-18  5.38000e-18  1.70000e-17  5.15000e-18      31.7000     -1.00000     -1.00000     -1.00000     -1.00000       0       7  1.13544e+10  1.21746e+10
goodsn   11630   1.38480   10.46    1.02    -0.97     0.19   -1.14     4.88000e-17  1.75000e-17      64.7000  3.50000e-17  1.82000e-17  7.08000e-17  1.50000e-17      104.000  2.13000e-18  1.10000e-17     -1.00000     -1.00000       0       6  1.10148e+10  1.12544e+10
goodsn   12444   1.30100    8.68    0.04    -1.93     0.30   -1.68     3.11000e-17  7.70000e-18      955.000      0.00000  6.83000e-19  1.75000e-17  3.35000e-18     -44200.0  7.87000e-19  3.52000e-18     -1.00000     -1.00000       0       6  1.92683e+09  2.16491e+09
goodsn   12587   1.33900    9.36    0.19    -1.86     0.21   -2.09     2.86000e-17  8.81000e-18      180.000      0.00000  6.68000e-19  2.04000e-17  3.92000e-18      212.000  9.48000e-18  4.25000e-18     -1.00000     -1.00000       0       6  4.30244e+09  4.26107e+09
goodsn   12889   1.33830    9.57    0.61    -1.86     0.19   -1.90     9.92000e-17  2.43000e-17      108.000      0.00000  8.39000e-19  9.12000e-17  1.44000e-17      391.000  1.18000e-17  1.28000e-17     -1.00000     -1.00000       0       6  9.26424e+09  9.65259e+09
goodsn   13197   1.43050    9.83    0.49    -1.42     0.20   -1.48     5.65000e-17  1.42000e-17      279.000  4.73000e-17  1.40000e-17  6.52000e-17  9.19000e-18      375.000  3.00000e-17  8.84000e-18     -1.00000     -1.00000       0       7  6.73131e+09  7.00736e+09
goodsn   13544   1.35490    9.47    0.41    -1.51     0.23   -1.43     7.07000e-17  1.32000e-17      251.000      0.00000  6.31000e-19  4.31000e-17  7.54000e-18      202.000      0.00000  3.13000e-19     -1.00000     -1.00000       0       6  4.15767e+09  4.43096e+09
goodsn   14300   1.46530    8.61    0.43    -2.35     0.19   -2.24     7.60000e-17  7.06000e-18      945.000  1.36000e-17  6.04000e-18  3.90000e-17  4.37000e-18      1900.00  9.54000e-18  5.15000e-18     -1.00000     -1.00000       0       7  6.07196e+09  6.10643e+09
goodsn   14448   1.32940    9.33    0.46    -1.04     0.22   -1.10     1.11000e-16  1.06000e-17      810.000  6.71000e-18  9.81000e-18  7.17000e-17  4.74000e-18      698.000  1.05000e-17  4.99000e-18     -1.00000     -1.00000       0       6  4.61089e+09  4.62740e+09
goodsn   14621   1.35060    9.59    0.52    -1.43     0.20   -1.51     2.83000e-17  9.66000e-18      99.0000  2.19000e-18  8.69000e-18  3.87000e-17  4.65000e-18      128.000  2.65000e-18  4.90000e-18     -1.00000     -1.00000       0       6  6.16427e+09  6.40501e+09
goodsn   14637   1.49020   10.00    1.07    -1.61     0.18   -1.62     7.67000e-17  1.06000e-17      115.000  2.41000e-17  9.62000e-18  1.12000e-16  8.76000e-18      151.000     -1.00000     -1.00000     -1.00000     -1.00000       0       7  2.22269e+10  2.35387e+10
goodsn   14739   1.50020    9.84    0.72    -1.41     0.20   -1.35     3.57000e-17  1.04000e-17      181.000      0.00000  7.80000e-19  5.55000e-17  8.90000e-18      162.000     -1.00000     -1.00000     -1.00000     -1.00000       0       7  8.47697e+09  8.84323e+09
goodsn   15001   1.43540    8.48    0.24    -1.80     0.32   -1.93     4.46000e-17  7.40000e-18      1500.00  1.09000e-17  6.72000e-18  1.94000e-17  4.10000e-18      514.000  3.83000e-19  4.21000e-18     -1.00000     -1.00000       0       7  1.87529e+09  2.02757e+09
goodsn   15183   1.37460   10.65    0.88    -0.56     0.69    0.74         0.00000  9.19000e-19      0.00000  3.97000e-17  1.69000e-17  9.93000e-17  1.29000e-17      140.000  4.22000e-17  1.12000e-17     -1.00000     -1.00000       0       6  1.40724e+09  1.68058e+09
goodsn   15236   1.34550   10.27    1.13    -1.13     0.18   -1.31     6.32000e-17  2.29000e-17      90.3000  7.12000e-17  2.46000e-17  1.20000e-16  1.66000e-17      190.000  2.46000e-17  1.46000e-17     -1.00000     -1.00000       0       6  1.35760e+10  1.43721e+10
goodsn   15513   1.35720    9.99    1.05    -1.09     0.18   -1.17     1.12000e-16  9.61000e-18      218.000  2.39000e-17  8.58000e-18  1.86000e-16  6.09000e-18      383.000  1.51000e-17  4.87000e-18     -1.00000     -1.00000       0       6  1.12681e+10  1.14024e+10
goodsn   15995   1.45270   10.39    0.53    -0.96     0.85   -0.30     5.42000e-19  1.05000e-17      2.51000  2.19000e-17  1.09000e-17  5.01000e-17  6.35000e-18      276.000  2.56000e-17  8.48000e-18     -1.00000     -1.00000       0       6  7.53445e+08  1.10092e+09
goodsn   16060   1.52470    9.91    1.49    -1.22     0.18   -1.33     2.95000e-16  9.84000e-18      351.000  5.34000e-17  8.33000e-18  2.90000e-16  9.74000e-18      478.000     -1.00000     -1.00000     -1.00000     -1.00000       0       7  2.99814e+10  3.13325e+10
goodsn   16083   1.33140    9.52    0.67    -1.63     0.19   -1.51     9.83000e-17  1.10000e-17      199.000  1.11000e-17  1.01000e-17  6.37000e-17  5.80000e-18      193.000  7.73000e-18  5.12000e-18     -1.00000     -1.00000       0       6  1.01433e+10  1.05559e+10
goodsn   16110   1.38270    9.94    0.85    -1.74     0.18   -1.52     1.63000e-16  2.20000e-17      191.000  1.90000e-17  2.36000e-17  1.41000e-16  1.28000e-17      273.000  7.13000e-17  1.31000e-17     -1.00000     -1.00000       0       6  1.49470e+10  1.67451e+10
goodsn   16140   1.34120    8.48    0.19    -1.88     0.24   -1.64     1.09000e-16  9.39000e-18      1810.00  1.84000e-17  8.63000e-18  3.60000e-17  4.42000e-18      642.000  8.45000e-18  4.63000e-18     -1.00000     -1.00000       0       6  2.88952e+09  3.17376e+09
goodsn   16343   1.36220    9.16    0.37    -1.56     0.27   -1.55     1.79000e-17  1.17000e-17      101.000  6.89000e-18  1.11000e-17  2.70000e-17  7.43000e-18      375.000  1.51000e-17  6.77000e-18     -1.00000     -1.00000       0       6  2.82909e+09  3.10209e+09
goodsn   16427   1.43730   10.22    0.90    -1.18     0.22   -1.01     7.41000e-17  3.42000e-17      152.000      0.00000  1.23000e-18  1.32000e-16  2.78000e-17      545.000  5.24000e-17  2.66000e-17     -1.00000     -1.00000       0       7  1.00091e+10  1.09064e+10
goodsn   16484   1.46290   10.18    1.33    -1.30     0.19   -1.18     6.96000e-17  1.43000e-17      33.1000      0.00000  9.32000e-19  7.36000e-17  1.04000e-17      210.000  1.80000e-18  1.08000e-17     -1.00000     -1.00000       0       7  1.29637e+10  1.44944e+10
goodsn   16506   1.42470    8.49   -0.22    -1.66     0.53   -1.66     4.58000e-18  7.58000e-18      226.000  3.51000e-18  7.23000e-18  1.76000e-17  5.23000e-18      3710.00  1.25000e-17  5.15000e-18     -1.00000     -1.00000       0       7  8.84260e+08  8.97897e+08
goodsn   16574   1.47160   10.57   -0.48     1.17     0.86   -0.10     1.97000e-17  7.44000e-18      40.8000      0.00000  5.55000e-19  1.53000e-17  4.58000e-18      26.2000  1.11000e-17  6.73000e-18     -1.00000     -1.00000       0       7  1.62619e+09  1.83008e+09
goodsn   17006   1.37410    9.37    0.04    -1.70     0.23   -1.96     1.63000e-17  7.03000e-18      98.0000      0.00000  5.72000e-19  1.76000e-17  3.67000e-18      118.000  3.37000e-18  3.77000e-18     -1.00000     -1.00000       0       6  3.48883e+09  3.36169e+09
goodsn   17139   1.45620    9.12    0.42    -1.53     0.22   -1.71     2.69000e-17  9.55000e-18      87.3000  3.12000e-18  8.48000e-18  1.53000e-17  5.08000e-18      129.000      0.00000  5.49000e-19     -1.00000     -1.00000       0       7  5.67539e+09  5.64289e+09
goodsn   17579   1.31340    9.91    0.78    -1.40     0.18   -1.36     7.43000e-17  1.30000e-17      152.000  1.07000e-17  1.26000e-17  8.09000e-17  7.02000e-18      215.000  1.27000e-17  5.93000e-18     -1.00000     -1.00000       0       6  1.11029e+10  1.11609e+10
goodsn   17760   1.35680    9.23    0.40    -1.78     0.20   -1.93     6.98000e-17  1.83000e-17      415.000  1.13000e-17  1.75000e-17  5.93000e-17  1.23000e-17      188.000  2.46000e-17  1.07000e-17     -1.00000     -1.00000       0       6  5.89217e+09  5.93135e+09
goodsn   17861   1.32230   10.40    1.18    -0.67     0.19   -0.56     4.31000e-17  2.44000e-17      53.0000  7.64000e-17  2.67000e-17  1.32000e-16  1.43000e-17      154.000  2.62000e-17  1.25000e-17     -1.00000     -1.00000       0       6  1.15544e+10  1.20054e+10
goodsn   18233   1.35030    8.58    0.03    -2.02     0.25   -2.02     5.48000e-17  1.03000e-17     -5390.00  6.68000e-18  9.03000e-18  3.03000e-17  4.94000e-18      2300.00  4.64000e-18  5.05000e-18     -1.00000     -1.00000       0       6  2.73027e+09  2.73533e+09
goodsn   18327   1.30000    8.37    0.24    -2.06     0.22   -1.91     1.22000e-16  1.24000e-17      663.000  5.22000e-17  1.61000e-17  4.52000e-17  4.83000e-18      221.000      0.00000  4.17000e-19     -1.00000     -1.00000       0       6  3.61914e+09  3.87837e+09
goodsn   18366   1.36140    9.18    0.18    -1.53     0.32   -1.48     2.77000e-17  7.91000e-18      443.000  5.09000e-18  7.19000e-18  2.55000e-17  4.09000e-18      248.000  1.22000e-18  4.15000e-18     -1.00000     -1.00000       0       6  2.03490e+09  2.12053e+09
goodsn   18429   1.37090    9.69    0.43    -0.90     0.37   -1.13     2.03000e-17  9.67000e-18      142.000      0.00000  1.10000e-18  3.56000e-17  4.90000e-18      75.6000  6.74000e-18  5.11000e-18     -1.00000     -1.00000       0       6  1.97748e+09  2.11155e+09
goodsn   18505   1.38580   11.15    1.73     1.09     0.31    0.69     3.42000e-17  1.78000e-17      44.1000  1.36000e-17  1.87000e-17  3.25000e-16  1.35000e-17      309.000  9.83000e-17  1.09000e-17     -1.00000     -1.00000       0       6  5.83706e+09  5.06899e+09
goodsn   18548   1.48050    8.60    0.53    -2.85     0.26   -2.01     7.14000e-17  6.69000e-18      287.000  9.00000e-18  6.46000e-18  2.63000e-17  4.18000e-18      116.000     -1.00000     -1.00000     -1.00000     -1.00000       0       7  2.68670e+09  3.68182e+09
goodsn   18560   1.49770    8.59   -0.07    -2.31     0.31   -2.01     6.29000e-18  5.61000e-18      266.000  4.59000e-18  4.59000e-18  1.95000e-17  3.96000e-18      361.000  1.90000e-17  7.77000e-18     -1.00000     -1.00000       0       7  1.86590e+09  2.09995e+09
goodsn   18817   1.48010    9.01    0.68    -2.22     0.18   -1.93     2.00000e-16  1.06000e-17      463.000  3.68000e-17  8.69000e-18  9.32000e-17  6.50000e-18      553.000  1.24000e-17  9.11000e-18     -1.00000     -1.00000       0       7  1.43451e+10  1.52433e+10
goodsn   18858   1.41450    8.52    0.39    -2.33     0.19   -2.09     1.59000e-16  8.39000e-18      2520.00  2.71000e-17  7.15000e-18  6.20000e-17  4.23000e-18      565.000  6.33000e-18  4.39000e-18     -1.00000     -1.00000       0       7  5.48277e+09  5.91650e+09
goodsn   18885   1.51610    9.69    0.92    -1.56     0.18   -1.38     1.17000e-16  8.93000e-18      282.000  2.90000e-17  7.83000e-18  1.13000e-16  6.92000e-18      341.000      0.00000  1.11000e-18     -1.00000     -1.00000       0       7  1.39042e+10  1.55422e+10
goodsn   19049   1.52190    8.50    0.13    -1.97     0.31   -1.86     7.05000e-17  6.52000e-18      559.000  1.79000e-18  5.73000e-18  2.41000e-17  4.80000e-18      581.000     -1.00000     -1.00000     -1.00000     -1.00000       0       7  2.88727e+09  3.06922e+09
goodsn   19659   1.45110    9.16    0.56    -2.26     0.18   -2.24     2.02000e-16  7.98000e-18      879.000  3.28000e-17  6.45000e-18  8.92000e-17  4.37000e-18      703.000  6.97000e-18  4.58000e-18     -1.00000     -1.00000       0       7  1.12456e+10  1.17318e+10
goodsn   20348   1.30970    9.27   -0.25    -0.98     0.43   -1.13         0.00000  4.17000e-19      0.00000  1.14000e-17  7.17000e-18  1.06000e-17  3.52000e-18      110.000  8.17000e-18  3.70000e-18     -1.00000     -1.00000       0       5  1.34430e+09  1.21471e+09
goodsn   20496   1.52400    9.89    0.86    -1.32     0.19   -1.42     6.08000e-17  1.08000e-17      158.000      0.00000  7.23000e-19  9.05000e-17  1.23000e-17      169.000     -1.00000     -1.00000     -1.00000     -1.00000       0       7  1.10213e+10  1.12913e+10
goodsn   20579   1.48780    8.83    0.35    -1.55     0.26   -1.68     4.68000e-17  5.71000e-18      379.000  7.58000e-18  5.13000e-18  2.09000e-17  3.66000e-18      328.000  1.96000e-18  7.57000e-18     -1.00000     -1.00000       0       7  3.44294e+09  3.48160e+09
goodsn   20751   1.47170   10.84    1.22    -0.48     0.20   -0.59     2.34000e-17  1.33000e-17      16.3000  3.12000e-17  1.34000e-17  4.56000e-17  9.33000e-18      33.7000      0.00000  3.65000e-19     -1.00000     -1.00000       0       7  1.51492e+10  1.64429e+10
goodsn   21213   1.48030    8.41    0.15    -2.31     0.23   -2.22     4.87000e-17  7.14000e-18      1080.00  2.67000e-18  5.59000e-18  2.28000e-17  4.19000e-18      911.000      0.00000  3.72000e-19     -1.00000     -1.00000       0       7  3.54721e+09  3.57943e+09
goodsn   21291   1.35420   10.38    1.03    -0.65     0.22   -0.56     2.15000e-17  1.72000e-17      42.9000  3.71000e-17  1.76000e-17  8.52000e-17  1.20000e-17      168.000  3.52000e-17  1.07000e-17     -1.00000     -1.00000       0       6  5.66700e+09  5.99071e+09
goodsn   21854   1.36530    9.56    0.30    -1.51     0.25   -1.45     7.05000e-18  1.30000e-17      25.6000  2.30000e-17  1.36000e-17  2.76000e-17  8.78000e-18      135.000  1.74000e-17  8.07000e-18     -1.00000     -1.00000       0       6  2.91367e+09  3.04669e+09
goodsn   22289   1.36790    9.80    0.62    -1.73     0.18   -1.88     6.21000e-17  1.26000e-17      115.000      0.00000  7.29000e-19  6.16000e-17  8.57000e-18      204.000  2.84000e-17  7.67000e-18     -1.00000     -1.00000       0       6  1.32832e+10  1.36564e+10
goodsn   22780   1.45100    9.20    0.25    -1.75     0.21   -2.13     3.47000e-17  8.42000e-18      480.000  1.49000e-17  7.32000e-18  2.46000e-17  4.98000e-18      400.000  9.85000e-18  5.37000e-18     -1.00000     -1.00000       0       7  5.44743e+09  4.98948e+09
goodsn   23073   1.47040    9.61    0.74    -1.74     0.18   -1.71     5.51000e-17  9.99000e-18      193.000  2.44000e-17  9.31000e-18  7.88000e-17  1.46000e-17      483.000     -1.00000     -1.00000     -1.00000     -1.00000       0       7  1.24269e+10  1.33906e+10
goodsn   23538   1.52270    9.19    0.13    -1.75     0.28   -1.56     4.38000e-17  9.38000e-18      503.000  1.21000e-17  8.86000e-18  2.29000e-17  7.63000e-18      42.9000     -1.00000     -1.00000     -1.00000     -1.00000       0       7  2.75211e+09  2.93381e+09
goodsn   23667   1.35950    9.50    0.56    -1.62     0.19   -1.69     2.93000e-17  1.14000e-17      112.000  1.32000e-17  1.10000e-17  4.74000e-17  7.49000e-18      314.000  5.23000e-18  6.19000e-18     -1.00000     -1.00000       0       6  8.35226e+09  8.58740e+09
goodsn   23955   1.49210    9.27    0.33    -1.43     0.24   -1.51     4.35000e-17  1.13000e-17      1360.00  2.01000e-17  1.06000e-17  4.03000e-17  9.14000e-18      483.000     -1.00000     -1.00000     -1.00000     -1.00000       0       7  4.12018e+09  4.14496e+09
goodsn   24008   1.44060    8.39   -0.08    -2.53     0.28   -2.19     3.24000e-17  9.56000e-18      1150.00      0.00000  7.88000e-19  2.40000e-17  5.30000e-18     -2250.00  8.56000e-18  5.99000e-18     -1.00000     -1.00000       0       7  2.09404e+09  2.36745e+09
goodsn   24234   1.35350   10.85    1.21     0.06     0.26   -0.10     6.92000e-17  2.41000e-17      87.2000  1.20000e-17  2.51000e-17  1.33000e-16  1.24000e-17      138.000  4.94000e-17  1.29000e-17     -1.00000     -1.00000       0       6  4.69794e+09  5.15447e+09
goodsn   24971   1.40630    8.58    0.06    -2.16     0.31   -1.63     2.90000e-17  1.56000e-17      174.000  2.39000e-17  1.59000e-17  3.30000e-17  1.04000e-17      1600.00  2.30000e-17  9.98000e-18     -1.00000     -1.00000       0       6  2.27499e+09  2.66173e+09
goodsn   25306   1.45090    9.87    0.62    -1.70     0.19   -1.60     7.40000e-17  1.70000e-17      182.000  8.06000e-18  1.63000e-17  8.14000e-17  1.30000e-17      287.000  1.04000e-17  1.30000e-17     -1.00000     -1.00000       0       7  9.06092e+09  9.74022e+09
goodsn   25587   1.44150    8.58    0.39    -1.06     0.36   -1.12     7.16000e-17  1.28000e-17     -3020.00  3.82000e-17  1.16000e-17  2.22000e-17  6.48000e-18      427.000  1.81000e-17  7.58000e-18     -1.00000     -1.00000       0       7  2.33803e+09  2.50921e+09
goodsn   25616   1.36220    9.32    0.72    -1.50     0.19   -1.57     8.49000e-17  9.44000e-18      234.000  1.39000e-17  8.59000e-18  6.80000e-17  4.60000e-18      482.000  1.03000e-17  4.72000e-18     -1.00000     -1.00000       0       6  9.37525e+09  9.38615e+09
goodsn   25835   1.52510    9.45    0.63    -1.76     0.19   -1.68     8.13000e-17  1.09000e-17      434.000  7.76000e-18  9.23000e-18  5.18000e-17  1.07000e-17      379.000     -1.00000     -1.00000     -1.00000     -1.00000       0       7  9.98576e+09  1.06124e+10
