#Field    ID    z    logM    logSFR   beta_obs   beta_obs_err   beta_SED    foiii    eoiii    EW_oiii_obs    fhb    ehb    fhanii    ehanii    EW_hanii_obs    fsii    esii    foii    eoii    fsiii_9069    esiii_9069    fsiii_9532    esiii_9532    AGN_flag    grism_flag
Par406   20   0.91740   10.38    1.73   -99.00   -99.00   -99.00     7.28000e-17  4.55377e-17      15.5000  3.79000e-17  4.73762e-17  5.46000e-16  7.28320e-17      170.000  1.47000e-16  6.33568e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par406   22   0.47370    9.59    1.12   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  2.98000e-16  6.08112e-17      76.3000  7.97000e-17  5.23259e-17     -1.00000     -1.00000      0.00000  3.42145e-17      0.00000  3.11913e-17       0      3.00000
Par406   39   0.83560   10.45    1.33   -99.00   -99.00   -99.00     1.48000e-16  3.95980e-17      108.000  2.14000e-17  3.93151e-17  1.71000e-16  3.13955e-17      142.000  2.79000e-17  3.08299e-17     -1.00000     -1.00000      0.00000  4.76508e-17     -1.00000     -1.00000       0      3.00000
Par406   42   0.85400    9.59    1.11   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  2.24000e-16  3.06884e-17      174.000  7.19000e-17  2.48902e-17     -1.00000     -1.00000      0.00000  3.93011e-17     -1.00000     -1.00000       0      3.00000
Par406   70   0.47950    8.59    0.30   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  1.88000e-16  3.88909e-17      359.000  6.65000e-17  3.13955e-17     -1.00000     -1.00000      0.00000  2.22178e-17      0.00000  2.06823e-17       0      3.00000
Par406   95   1.31910    9.93    0.96   -99.00   -99.00   -99.00     1.18000e-17  1.18000e-17      34.4000  3.64000e-17  3.64000e-17  6.39500e-17  1.82968e-17      145.000  1.76000e-17  1.78440e-17  9.52000e-17  3.96602e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par406   104   0.96940    8.99    0.79   -99.00   -99.00   -99.00     1.50000e-16  2.84257e-17      387.000  2.36000e-17  2.41831e-17  6.14000e-17  2.36174e-17      113.000  4.26000e-17  2.19203e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par406   129   1.51455    9.04    0.85   -99.00   -99.00   -99.00     1.19500e-16  2.77244e-17      370.000  4.23000e-17  2.70130e-17  1.46000e-16  3.67349e-17      2384.56  2.73500e-17  7.54159e-17  9.63500e-17  2.75902e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par406   176   1.00980    9.26    0.77   -99.00   -99.00   -99.00     1.41000e-16  1.99404e-17      337.000  5.35000e-18  1.41421e-17  5.93000e-17  1.35906e-17      239.000  2.24000e-17  1.33643e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par406   186   1.69390    9.16    0.89   -99.00   -99.00   -99.00     7.64000e-17  1.58392e-17      443.000  7.75000e-18  1.30815e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  5.62000e-17  1.41421e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par406   301   1.86695    8.58    0.52   -99.00   -99.00   -99.00     1.50000e-16  2.26813e-17      4270.00  2.00000e-17  2.04453e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  4.67500e-17  1.71330e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par406   342   1.87330    8.91    0.40   -99.00   -99.00   -99.00     7.84000e-17  1.29683e-17      2430.00  1.59000e-17  9.36209e-18     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  2.09000e-17  9.10754e-18     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par406   417   2.00110    8.42    0.39   -99.00   -99.00   -99.00     6.83500e-17  1.46924e-17      1154.97  2.61500e-17  1.27640e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  3.49000e-17  8.58000e-18     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par406   492   1.80290    8.32    0.24   -99.00   -99.00   -99.00     8.11000e-17  2.37588e-17      1261.50  1.11000e-17  1.81019e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  3.33000e-17  1.65463e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par408   12   0.65410   10.91    0.76   -99.00   -99.00   -99.00     3.01000e-16  1.18087e-16      32.2000     -1.00000     -1.00000  3.03000e-16  2.77186e-17      31.8000  1.29000e-16  3.04056e-17     -1.00000     -1.00000  7.04500e-18  1.95161e-17  1.75000e-17  4.82247e-17       0      3.00000
Par408   19   0.74150   10.17    1.70   -99.00   -99.00   -99.00     2.63000e-16  5.61658e-17      36.7000  2.36500e-16  5.71370e-17  1.54000e-15  9.24554e-17      232.500  2.12500e-16  6.08276e-17     -1.00000     -1.00000  1.67500e-16  1.71828e-17  4.16000e-16  4.26386e-17       0      3.00000
Par408   118   1.18240    9.48    1.11   -99.00   -99.00   -99.00     3.99000e-18  2.02233e-17      5.40000  3.92000e-17  1.52735e-17  1.15000e-16  2.37588e-17      245.000  2.58000e-17  2.39002e-17  7.13000e-17  6.95793e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par408   132   0.65260    8.66    0.38   -99.00   -99.00   -99.00     3.23500e-16  6.40664e-17      986.000     -1.00000     -1.00000  1.70500e-16  1.62003e-17      197.000  2.77000e-17  1.40869e-17     -1.00000     -1.00000  1.17500e-17  8.25196e-18  2.92000e-17  2.04355e-17       0      3.00000
Par408   143   1.14990    9.31    0.99   -99.00   -99.00   -99.00     1.34000e-16  1.68291e-17      201.000  3.36000e-17  1.24309e-17  1.68000e-16  2.37588e-17      296.000  3.54000e-17  1.99404e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par408   144   1.00760    8.90    0.57   -99.00   -99.00   -99.00     1.76000e-16  2.54558e-17      535.000  2.24000e-17  1.93747e-17  8.39000e-17  3.01227e-17      453.000  3.65000e-17  2.81428e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par408   164   1.53610    9.01    0.88   -99.00   -99.00   -99.00     3.87000e-16  4.58917e-17      1645.00  1.62500e-17  3.77598e-17  2.38500e-16  4.83735e-17      2607.68     -1.00000     -1.00000  8.85000e-17  2.31225e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par408   176   1.90990    9.08    1.04   -99.00   -99.00   -99.00     3.26000e-16  2.78600e-17      1560.00  7.18000e-17  2.37588e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  1.14000e-16  1.55563e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par408   202   0.69080    8.43    0.01   -99.00   -99.00   -99.00     2.81000e-16  5.51589e-17      475.000  1.20000e-16  4.75209e-17  1.33000e-16  1.36445e-17      400.500  4.54000e-18  4.54000e-18     -1.00000     -1.00000  1.18000e-17  6.53368e-18  2.91500e-17  1.61929e-17       0      3.00000
Par416   10   0.39170    9.89    1.18   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  1.70000e-16  1.90919e-17  4.23000e-16  4.72347e-17       0      3.00000
Par416   13   0.63340   10.83    1.60   -99.00   -99.00   -99.00     3.25000e-16  1.23000e-16      40.0000     -1.00000     -1.00000  4.90500e-16  3.98328e-17      61.7000  6.18500e-17  4.53785e-17     -1.00000     -1.00000  9.23500e-18  1.96576e-17  2.29000e-17  4.89318e-17       0      3.00000
Par416   18   0.39460    9.75    1.19   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  6.62500e-16  4.51134e-17      113.500  2.15500e-16  3.57090e-17     -1.00000     -1.00000  5.34000e-17  1.31734e-17  1.32500e-16  3.26683e-17       0      3.00000
Par416   26   1.05250   10.86    1.01   -99.00   -99.00   -99.00     8.64000e-17  2.87085e-17      25.8000  3.99000e-17  2.72943e-17  2.08000e-16  2.98399e-17      60.4000  8.72000e-17  3.04056e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par416   55   1.19315   10.30    0.98   -99.00   -99.00   -99.00     4.16000e-17  2.93457e-17      36.8000  1.41500e-17  2.32648e-17  1.95500e-16  3.11854e-17      219.500  3.46500e-17  2.58817e-17  1.85000e-16  9.00000e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par416   65   1.93835   10.09    1.57   -99.00   -99.00   -99.00     2.13500e-16  3.87413e-17      373.000  2.02850e-17  3.09995e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  1.34500e-16  2.94864e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par416   91   1.37590   10.46    2.47   -99.00   -99.00   -99.00     7.53000e-17  3.56382e-17      85.3000  5.80000e-17  4.28507e-17  1.86000e-16  2.81428e-17      304.000  3.57000e-17  2.17789e-17  3.44000e-17  3.56382e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par416   118   1.86730   10.04    1.00   -99.00   -99.00   -99.00     5.82000e-17  1.79605e-17      178.000  2.51000e-17  1.52735e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  3.75500e-17  1.30178e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par416   124   1.74220    9.59    1.34   -99.00   -99.00   -99.00     1.27000e-16  2.41831e-17      722.000  3.48000e-17  2.00818e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  7.21000e-17  1.88090e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par416   190   1.60880    9.19    0.82   -99.00   -99.00   -99.00     8.72000e-17  2.07889e-17      910.000  2.57000e-17  1.79605e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  3.78000e-17  1.59806e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par416   195   1.00510    8.41    0.34   -99.00   -99.00   -99.00     8.00000e-17  1.72534e-17      828.000  2.36000e-17  1.45664e-17  6.31000e-17  1.56978e-17      773.000  3.47000e-17  1.45664e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par416   196   1.67825    9.03    0.76   -99.00   -99.00   -99.00     6.49000e-17  1.43655e-17      421.000  8.56500e-18  1.17052e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  2.31000e-17  1.03341e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par416   276   0.89980    8.30    0.25   -99.00   -99.00   -99.00     1.30000e-16  1.81019e-17      765.372  2.34000e-17  1.45664e-17  8.19000e-17  1.52735e-17      2060.00  1.24000e-17  1.35057e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par417   60   1.49160    9.78    1.22   -99.00   -99.00   -99.00     2.19000e-16  4.11536e-17      1030.00  5.28000e-17  3.63453e-17  1.49000e-16  2.71529e-17      678.000      0.00000  7.48592e-17  1.08000e-16  2.46073e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par417   95   1.40980    9.50    0.84   -99.00   -99.00   -99.00     2.62500e-16  3.93910e-17      1755.65      0.00000  4.20843e-17  7.78000e-17  2.15669e-17      12100.0  1.75000e-17  2.09308e-17  6.06000e-17  2.24864e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par417   119   0.68790    8.95   -0.08   -99.00   -99.00   -99.00     8.24000e-17  5.55083e-17      199.372  1.37500e-17  6.32168e-17  6.08500e-17  1.96596e-17      473.000  3.89000e-17  1.93073e-17     -1.00000     -1.00000  1.53000e-17  1.01900e-17  3.80000e-17  2.52446e-17       0      3.00000
Par425   12   0.67290   10.44    1.64   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  4.47500e-16  4.66864e-17      80.6000  1.62000e-16  4.61754e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par425   15   0.52480    9.92    1.34   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  5.01000e-16  3.57090e-17      103.500  1.42500e-16  2.93450e-17     -1.00000     -1.00000  2.73500e-17  1.57686e-17  6.77500e-17  3.90326e-17       0      3.00000
Par425   19   0.39920    9.66    1.12   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  3.65500e-16  2.87793e-17      69.6000  7.18500e-17  2.22032e-17     -1.00000     -1.00000  2.82000e-18  9.53908e-18  6.99500e-18  2.36178e-17       0      3.00000
Par425   22   0.50290    9.69    1.28   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  5.34000e-16  2.00818e-17      127.000  1.20000e-16  1.56978e-17     -1.00000     -1.00000  2.09000e-17  7.38219e-18  5.19000e-17  1.82434e-17       0      3.00000
Par425   23   0.40070    9.27    0.97   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  5.81000e-16  4.42649e-17      134.000  4.89500e-17  3.37997e-17     -1.00000     -1.00000  3.51000e-17  1.56978e-17  8.69500e-17  3.88909e-17       0      3.00000
Par425   38   1.22765   10.44    1.19   -99.00   -99.00   -99.00     1.96500e-16  3.83991e-17      175.500  4.93000e-18  2.66588e-17  1.97000e-16  4.58260e-17      203.500  9.06000e-18  4.21495e-17  1.78000e-16  7.62000e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par425   54   0.91905    9.55    0.55   -99.00   -99.00   -99.00     1.74000e-16  4.39319e-17      161.000  1.10000e-17  3.97217e-17  2.38500e-16  8.04215e-17      302.000  7.07000e-17  8.60066e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par425   61   0.56750    9.00    0.53   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  2.61000e-16  2.29103e-17      247.000  6.30000e-17  1.90919e-17     -1.00000     -1.00000  4.21000e-18  8.89540e-18  1.04000e-17  2.20617e-17       0      3.00000
Par425   65   0.39420    8.13    0.09   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  1.34000e-16  2.26274e-17      109.000  4.34000e-17  1.89505e-17     -1.00000     -1.00000  5.62000e-18  6.49124e-18  1.39000e-17  1.61220e-17       0      3.00000
Par425   85   0.69090    9.05    0.28   -99.00   -99.00   -99.00     2.69000e-17  2.69000e-17      46.4000  1.28000e-16  1.28000e-16  8.04000e-17  1.20498e-17      177.500  3.99500e-17  1.28341e-17     -1.00000     -1.00000  4.10500e-18  5.03460e-18  1.01500e-17  1.24804e-17       0      3.00000
Par427   21   1.14715   10.61    1.01   -99.00   -99.00   -99.00         0.00000  9.07203e-18      0.00000  2.23500e-17  1.27991e-17  1.83000e-16  1.81025e-17      114.500  1.09500e-16  1.59113e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par427   24   0.73325   10.08    1.08   -99.00   -99.00   -99.00         0.00000  1.65671e-17      0.00000  3.42000e-17  2.22000e-17  2.06500e-16  2.39710e-17      128.000  6.34500e-17  2.14255e-17     -1.00000     -1.00000  2.59500e-17  5.16196e-18  6.42500e-17  1.27918e-17       0      3.00000
Par427   26   0.85580    8.93    0.91   -99.00   -99.00   -99.00     4.76000e-18  2.10012e-17      1.65000  5.61500e-17  2.20617e-17  7.06500e-17  1.95931e-17      61.0000  2.68000e-18  1.35000e-17     -1.00000     -1.00000      0.00000  2.43772e-17     -1.00000     -1.00000       0      3.00000
Par427   37   1.31680    9.71    1.29   -99.00   -99.00   -99.00     5.44500e-16  2.00212e-17      716.000  1.20000e-16  2.17589e-17  4.14000e-16  1.02955e-17      625.500  1.79500e-17  8.42872e-18  9.34000e-17  1.70414e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par427   40   1.33840    9.83    1.26   -99.00   -99.00   -99.00     9.81000e-17  3.49414e-17      122.000  4.59500e-17  5.14421e-17  1.07500e-16  2.32665e-17      161.000  7.93000e-18  7.93000e-18      0.00000  2.06876e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par427   42   1.32090   10.93    1.86   -99.00   -99.00   -99.00         0.00000  2.05383e-17      0.00000  3.63000e-17  3.63000e-17  2.05000e-16  1.42836e-17      177.500  4.04500e-17  1.18017e-17      0.00000  2.98444e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par427   60   0.47840    8.80    0.08   -99.00   -99.00   -99.00        -1.00000     -1.00000     -1.00000     -1.00000     -1.00000  8.62500e-17  1.81739e-17      103.000  3.48500e-17  1.54871e-17     -1.00000     -1.00000  2.59000e-18  2.59000e-18  6.43000e-18  6.43000e-18       0      3.00000
Par427   69   1.31680    9.92    0.57   -99.00   -99.00   -99.00     3.17000e-17  1.94487e-17      48.7000  4.20000e-17  2.26716e-17  1.24500e-16  1.16602e-17      211.500  3.54500e-17  9.87125e-18  4.13500e-17  1.94456e-17     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par427   76   0.79200    8.70    0.54   -99.00   -99.00   -99.00     1.70000e-16  1.97990e-17      197.000  2.79000e-17  1.97990e-17  9.93500e-17  1.74657e-17      324.500  1.28500e-17  1.47078e-17     -1.00000     -1.00000  8.49000e-18  7.65000e-18     -1.00000     -1.00000       0      3.00000
Par427   87   1.15635    9.00    0.67   -99.00   -99.00   -99.00     9.70000e-17  1.17175e-17      297.000  4.29000e-17  4.29000e-17  7.96000e-17  1.14905e-17      658.500  1.03850e-17  1.12076e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
Par427   103   0.95960    9.49    0.39   -99.00   -99.00   -99.00     1.67000e-17  1.67000e-17      39.8000  2.03000e-17  9.08000e-18  5.45000e-17  1.44959e-17      346.000  2.12400e-18  1.26573e-17     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000     -1.00000       0      3.00000
